,index,Unnamed: 0,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,dr8_id,P_OTHER
12012,9307,9307,587727231059689537,01:44:25.03,-09:04:11.9,51,0.843,0.0,0.02,0.02,0.098,0.02,0.039,0.831,0.051,0,1,0,278813_1173,0.981
12013,9308,9308,587727231059755057,01:44:58.36,-09:03:42.6,31,0.806,0.0,0.065,0.065,0.065,0.0,0.129,0.348,0.486,0,0,1,278813_1493,0.936
12014,9325,9325,587727231059820662,01:46:05.72,-08:53:53.3,31,0.968,0.0,0.0,0.032,0.0,0.0,0.032,0.955,0.045,0,1,0,278814_6416,1.0
12015,9335,9335,587727231060082801,01:48:35.52,-09:03:44.1,52,0.942,0.0,0.0,0.0,0.058,0.0,0.0,0.942,0.0,0,1,0,278817_1568,1.0
12016,9339,9339,587727231060213809,01:49:19.86,-08:56:00.8,32,0.844,0.031,0.062,0.031,0.031,0.0,0.125,0.809,0.16,0,0,1,278818_5679,0.906
12017,9344,9344,587727231060410499,01:51:09.85,-08:58:02.7,51,0.961,0.0,0.0,0.02,0.02,0.0,0.02,0.938,0.042,0,1,0,278819_5321,1.001
12018,9347,9347,587727179535220845,01:51:20.05,-09:05:41.4,31,0.806,0.032,0.0,0.0,0.097,0.065,0.032,0.806,0.033,0,1,0,278820_1147,0.968
12019,9352,9352,587727231060475984,01:51:53.15,-08:55:25.9,22,0.864,0.0,0.0,0.091,0.045,0.0,0.091,0.568,0.343,0,0,1,278820_6688,1.0
12020,9362,9362,587727231060672604,01:53:44.33,-08:57:15.0,33,0.848,0.0,0.0,0.121,0.03,0.0,0.121,0.654,0.305,0,0,1,278822_5516,0.999
12021,9367,9367,587727231060738128,01:54:24.76,-08:58:01.3,70,0.814,0.029,0.014,0.071,0.071,0.0,0.114,0.793,0.135,0,1,0,278823_5126,0.956
12022,9381,9381,587727179535941674,01:57:40.08,-09:04:18.6,30,0.867,0.0,0.0,0.067,0.067,0.0,0.067,0.72,0.192,0,0,1,278826_1491,1.001
12023,9384,9384,587727179535941726,01:58:01.52,-09:00:12.8,32,0.906,0.031,0.0,0.062,0.0,0.0,0.094,0.778,0.222,0,1,0,278826_3258,0.968
12024,9388,9388,587727179535941740,01:58:04.44,-08:55:43.6,19,0.842,0.0,0.053,0.105,0.0,0.0,0.158,0.594,0.406,0,0,1,278826_5657,0.947
12025,9404,9404,587727883356340293,02:00:07.17,-09:05:59.9,24,0.875,0.042,0.0,0.042,0.042,0.0,0.083,0.719,0.226,0,0,1,278828_866,0.959
12026,9420,9420,587727883356733465,02:04:00.02,-09:06:21.5,56,0.946,0.0,0.0,0.018,0.018,0.018,0.018,0.941,0.024,0,1,0,278832_226,1.0
12027,9421,9421,587727883356733514,02:03:43.66,-09:01:24.3,74,0.851,0.027,0.027,0.081,0.014,0.0,0.135,0.738,0.247,0,0,1,278832_3165,0.946
12028,9422,9422,587727179536531559,02:03:32.68,-08:58:31.4,43,0.814,0.023,0.0,0.023,0.14,0.0,0.047,0.804,0.056,0,0,1,278832_4732,0.977
12029,9423,9423,587727883356667991,02:03:26.20,-09:05:58.0,43,0.837,0.023,0.023,0.023,0.093,0.0,0.07,0.649,0.215,0,0,1,278832_639,0.953
12030,9424,9424,587727883356733556,02:04:05.01,-09:06:23.3,29,0.828,0.034,0.034,0.103,0.0,0.0,0.172,0.659,0.341,0,0,1,278832_641,0.931
12031,9430,9430,587727883356864637,02:05:16.29,-08:59:18.5,30,0.867,0.0,0.0,0.1,0.033,0.0,0.1,0.588,0.351,0,0,1,278833_3985,1.0
12032,9434,9434,587727179536662688,02:04:46.16,-08:52:57.9,40,0.825,0.0,0.025,0.125,0.025,0.0,0.15,0.374,0.563,0,0,1,278833_7240,0.975
12033,9440,9440,587727179536924815,02:07:14.62,-08:56:10.2,33,0.909,0.03,0.03,0.0,0.03,0.0,0.061,0.555,0.357,0,0,1,278835_4732,0.939
12034,9441,9441,587727179536859300,02:06:31.58,-08:53:01.5,25,0.84,0.04,0.0,0.12,0.0,0.0,0.16,0.816,0.184,0,1,0,278835_6198,0.96
12035,9442,9442,587727780547657836,02:07:29.08,-09:04:51.3,29,0.897,0.0,0.034,0.034,0.034,0.0,0.069,0.65,0.286,0,0,1,278836_1254,0.965
12036,9444,9444,587727780279287940,02:07:54.46,-09:01:34.0,37,0.811,0.027,0.0,0.054,0.108,0.0,0.081,0.538,0.269,0,0,1,278836_2765,0.973
12037,9446,9446,587727780279287914,02:07:40.19,-09:05:45.9,26,0.846,0.077,0.0,0.0,0.077,0.0,0.077,0.821,0.101,0,1,0,278836_789,0.923
12038,9452,9452,587727780279484498,02:09:47.29,-09:01:02.5,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,278838_2615,1.0
12039,9458,9458,587727780279812169,02:12:28.07,-08:59:22.0,57,0.86,0.018,0.035,0.035,0.053,0.0,0.088,0.683,0.245,0,0,1,278840_3674,0.948
12040,9461,9461,587727179000643637,02:12:22.46,-09:06:00.2,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,278840_452,1.0
12041,9463,9463,587727780279746707,02:12:14.03,-08:54:20.1,28,0.893,0.0,0.071,0.036,0.0,0.0,0.107,0.591,0.409,0,0,1,278840_5971,0.929
12042,9464,9464,587727780279877721,02:13:16.60,-08:58:21.0,64,0.875,0.016,0.031,0.062,0.016,0.0,0.109,0.845,0.139,0,1,0,278841_4001,0.953
12043,9465,9465,587727780279943309,02:14:00.71,-09:00:57.5,48,0.938,0.0,0.0,0.042,0.021,0.0,0.042,0.882,0.096,0,0,1,278842_1356,1.001
12044,9474,9474,587727179000971382,02:15:17.70,-09:01:04.9,30,0.833,0.0,0.0,0.033,0.133,0.0,0.033,0.8,0.062,0,0,1,278843_3188,0.999
12045,9477,9477,587727780280074316,02:15:15.64,-08:57:38.1,43,0.884,0.0,0.0,0.07,0.047,0.0,0.07,0.638,0.277,0,0,1,278843_4773,1.001
12046,9481,9481,587727780280205428,02:16:11.71,-08:58:06.3,28,0.821,0.0,0.0,0.071,0.107,0.0,0.071,0.785,0.105,0,0,1,278844_4591,0.999
12047,9496,9496,587727179001364613,02:18:58.08,-08:59:27.7,56,0.821,0.036,0.018,0.089,0.036,0.0,0.143,0.549,0.394,0,0,1,278847_3453,0.946
12048,9499,9499,587727179001430105,02:19:46.94,-09:05:21.2,57,0.807,0.07,0.018,0.088,0.018,0.0,0.175,0.333,0.623,0,0,1,278848_777,0.913
12049,9514,9514,587727179001823375,02:23:35.07,-08:52:43.4,39,0.872,0.0,0.026,0.051,0.051,0.0,0.077,0.86,0.088,0,1,0,278851_7342,0.974
12050,9525,9525,587724240687661151,02:27:40.87,-09:03:29.1,39,0.923,0.026,0.0,0.0,0.051,0.0,0.026,0.819,0.111,0,0,1,278856_1810,0.974
12051,9529,9529,587724240687857752,02:29:33.90,-09:02:39.2,44,0.864,0.0,0.045,0.0,0.091,0.0,0.045,0.864,0.045,0,1,0,278857_2401,0.955
12052,9538,9538,587727178465869850,02:32:13.24,-09:03:49.2,24,0.958,0.0,0.042,0.0,0.0,0.0,0.042,0.958,0.042,0,1,0,278860_1265,0.958
12053,9541,9541,587724240688119920,02:31:57.96,-08:59:34.5,36,0.972,0.0,0.0,0.0,0.028,0.0,0.0,0.972,0.0,0,1,0,278860_2946,1.0
12054,9543,9543,587724240688119954,02:32:17.65,-08:56:45.8,40,0.825,0.0,0.0,0.025,0.075,0.075,0.025,0.752,0.073,0,0,1,278860_3972,1.0
12055,9544,9544,587724240688185368,02:32:33.02,-08:56:03.0,33,0.97,0.0,0.03,0.0,0.0,0.0,0.03,0.946,0.054,0,0,1,278860_4218,0.97
12056,9545,9545,587724240688119932,02:32:04.06,-08:55:02.2,37,0.838,0.027,0.027,0.027,0.081,0.0,0.081,0.639,0.242,0,0,1,278860_4582,0.946
12057,9547,9547,587727178466001088,02:33:27.40,-09:07:06.8,32,0.812,0.062,0.031,0.062,0.031,0.0,0.156,0.423,0.512,0,0,1,278861_155,0.905
12058,9549,9549,587727178466001047,02:33:09.57,-09:03:09.8,30,0.9,0.067,0.0,0.0,0.033,0.0,0.067,0.857,0.108,0,0,1,278861_1671,0.933
12059,9559,9559,587727178466001045,02:33:09.83,-09:05:22.9,22,0.818,0.0,0.0,0.091,0.091,0.0,0.091,0.545,0.296,0,0,1,278861_826,1.0
12060,9564,9564,587727178466066552,02:33:50.16,-09:06:34.5,33,0.818,0.03,0.091,0.03,0.03,0.0,0.152,0.802,0.167,0,1,0,278862_392,0.878
12061,9570,9570,587724240688447550,02:34:49.35,-08:57:27.1,41,0.805,0.0,0.024,0.098,0.073,0.0,0.122,0.587,0.31,0,0,1,278863_4321,0.976
12062,9575,9575,587727178466459757,02:37:31.53,-09:04:30.7,30,0.967,0.0,0.033,0.0,0.0,0.0,0.033,0.963,0.037,0,1,0,278865_1191,0.967
12063,9576,9576,587727178466459739,02:37:22.91,-09:07:04.8,26,0.808,0.038,0.0,0.038,0.115,0.0,0.077,0.797,0.087,0,0,1,278865_213,0.961
12064,9588,9588,587727178466787416,02:40:23.44,-08:54:08.5,51,0.922,0.02,0.0,0.02,0.02,0.02,0.039,0.916,0.045,0,1,0,278868_6110,0.982
12065,9589,9589,587727178466853017,02:41:25.28,-09:01:16.7,40,0.825,0.025,0.0,0.075,0.075,0.0,0.1,0.642,0.257,0,0,1,278869_2902,0.975
12066,9602,9602,587727178467049604,02:42:59.81,-08:53:45.5,28,0.821,0.0,0.071,0.107,0.0,0.0,0.179,0.336,0.664,1,0,0,278871_6610,0.928
12067,9606,9606,587724240152625253,02:44:45.71,-09:01:34.3,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,278872_2547,1.0
12068,9610,9610,587724240152625265,02:44:54.02,-09:03:14.4,25,0.92,0.0,0.0,0.0,0.08,0.0,0.0,0.92,0.0,0,1,0,278873_1653,1.0
12069,9612,9612,587724240152625281,02:45:04.67,-09:01:38.2,36,0.861,0.0,0.0,0.111,0.028,0.0,0.111,0.664,0.298,0,0,1,278873_2493,1.0
12070,9615,9615,587724240152690785,02:45:48.44,-09:07:29.4,31,0.935,0.0,0.0,0.032,0.032,0.0,0.032,0.925,0.042,0,1,0,278873_28,0.999
12071,9620,9620,587724240152756320,02:46:23.22,-09:03:31.9,23,0.826,0.0,0.0,0.0,0.174,0.0,0.0,0.826,0.0,0,1,0,278874_1511,1.0
12072,9622,9622,587724240152821800,02:46:27.74,-08:58:27.8,26,0.846,0.0,0.0,0.038,0.038,0.077,0.038,0.772,0.097,0,0,1,278874_3808,0.999
12073,9631,9631,587724240153018448,02:48:28.94,-08:55:35.9,36,0.806,0.0,0.0,0.056,0.139,0.0,0.056,0.694,0.139,0,0,1,278876_4726,1.001
12074,9638,9638,587724240153083990,02:49:07.20,-09:01:17.3,33,0.818,0.03,0.0,0.03,0.091,0.03,0.061,0.604,0.201,0,0,1,278877_2538,0.969
12075,9641,9641,587724240153149538,02:49:28.68,-08:58:50.6,26,0.846,0.0,0.0,0.038,0.115,0.0,0.038,0.709,0.131,0,0,1,278877_3556,0.999
12076,9642,9642,587724240153149575,02:49:53.80,-09:00:28.6,29,0.966,0.0,0.0,0.034,0.0,0.0,0.034,0.952,0.048,0,1,0,278878_2447,1.0
12077,9644,9644,587724240153215059,02:50:14.46,-08:57:06.7,56,0.821,0.018,0.0,0.125,0.036,0.0,0.143,0.789,0.175,0,0,1,278878_4019,0.982
12078,9646,9646,587724240153280564,02:50:51.58,-08:56:11.5,54,0.815,0.0,0.019,0.13,0.037,0.0,0.148,0.522,0.417,0,0,1,278878_4700,0.982
12079,9649,9649,587727177931096179,02:51:27.49,-09:00:53.3,49,0.857,0.02,0.0,0.041,0.082,0.0,0.061,0.592,0.249,0,0,1,278879_2609,0.98
12080,9656,9656,587727177931292818,02:53:12.57,-09:02:24.7,40,0.85,0.025,0.025,0.05,0.05,0.0,0.1,0.85,0.1,0,1,0,278881_1760,0.95
12081,9665,9665,587727177931554927,02:55:42.63,-08:59:37.3,36,0.944,0.0,0.028,0.0,0.028,0.0,0.028,0.914,0.058,0,0,1,278883_2911,0.972
12082,9666,9666,587727177931489374,02:55:08.99,-08:57:13.1,56,0.893,0.018,0.018,0.036,0.036,0.0,0.071,0.877,0.088,0,1,0,278883_3644,0.965
12083,9667,9667,587727177931489420,02:54:58.94,-08:57:03.8,57,0.912,0.018,0.0,0.035,0.035,0.0,0.053,0.912,0.053,0,1,0,278883_3880,0.982
12084,9675,9675,587727177931882617,02:58:38.37,-08:55:36.3,38,0.842,0.026,0.026,0.026,0.079,0.0,0.079,0.654,0.233,0,0,1,278886_4473,0.947
12085,9676,9676,587727177931882565,02:58:33.83,-08:53:03.8,62,0.806,0.0,0.0,0.081,0.113,0.0,0.081,0.731,0.147,0,0,1,278886_5304,1.0
12086,9685,9685,587727212275106092,21:43:13.29,-09:02:31.2,26,0.923,0.0,0.0,0.0,0.038,0.038,0.0,0.923,0.0,0,1,0,279998_1416,0.999
12087,9689,9689,587727212275106133,21:43:21.30,-08:57:38.8,31,0.839,0.032,0.0,0.032,0.097,0.0,0.065,0.671,0.193,0,0,1,279998_3123,0.968
12088,9691,9691,587727212275171607,21:44:03.98,-08:58:10.8,32,0.969,0.0,0.031,0.0,0.0,0.0,0.031,0.96,0.04,0,1,0,279999_3156,0.969
12089,9706,9706,587727212275368273,21:45:58.96,-09:06:20.5,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,280001_360,1.0
12090,9713,9713,587727212275499285,21:47:09.56,-08:58:19.0,36,0.806,0.0,0.056,0.056,0.083,0.0,0.111,0.791,0.126,0,1,0,280002_2877,0.945
12091,9716,9716,587727212275499221,21:46:44.05,-09:05:01.5,30,0.867,0.0,0.033,0.033,0.067,0.0,0.067,0.697,0.209,0,0,1,280002_809,0.967
12092,9717,9717,587727212275564754,21:47:30.02,-09:04:13.5,17,0.882,0.0,0.0,0.0,0.118,0.0,0.0,0.882,0.0,0,1,0,280002_999,1.0
12093,9725,9725,587726877269164310,21:48:47.51,-08:58:36.2,36,0.806,0.083,0.0,0.083,0.028,0.0,0.167,0.487,0.466,1,0,0,280004_2572,0.917
12094,9726,9726,587726877269229790,21:49:21.26,-08:54:28.6,34,0.853,0.029,0.0,0.059,0.029,0.029,0.088,0.683,0.238,0,0,1,280004_3904,0.97
12095,9732,9732,587726877269360986,21:50:43.73,-09:01:57.9,31,0.903,0.0,0.0,0.065,0.032,0.0,0.065,0.903,0.065,0,1,0,280006_2102,1.0
12096,9736,9736,587726877269688512,21:53:31.62,-09:03:14.3,32,0.812,0.0,0.125,0.062,0.0,0.0,0.188,0.787,0.213,0,0,1,280008_1443,0.874
12097,9738,9738,587726877269557482,21:52:40.46,-08:53:53.1,42,0.881,0.0,0.0,0.048,0.071,0.0,0.048,0.698,0.187,0,0,1,280008_4633,1.0
12098,9749,9749,587726877538189662,21:54:32.21,-08:57:34.5,39,0.821,0.026,0.0,0.026,0.103,0.026,0.051,0.714,0.132,0,0,1,280009_3274,0.976
12099,9750,9750,587726877269819551,21:54:35.05,-08:56:42.0,32,0.875,0.031,0.031,0.031,0.031,0.0,0.094,0.663,0.29,0,0,1,280009_3549,0.937
12100,9751,9751,587730816552927536,21:54:20.96,-08:55:10.2,24,0.833,0.0,0.042,0.0,0.0,0.125,0.042,0.794,0.076,0,0,1,280009_4018,0.958
12101,9755,9755,587726877269819766,21:54:58.60,-09:03:27.0,53,0.83,0.019,0.038,0.094,0.019,0.0,0.151,0.713,0.266,0,0,1,280010_1055,0.943
12102,9759,9759,587730816284557487,21:54:39.05,-08:53:37.3,22,0.864,0.0,0.0,0.091,0.045,0.0,0.091,0.814,0.14,0,1,0,280010_3905,1.0
12103,9761,9761,587730816284623007,21:55:10.76,-08:53:09.7,61,0.869,0.016,0.0,0.033,0.049,0.033,0.049,0.739,0.153,0,0,1,280010_4032,0.984
12104,9778,9778,587730816284885286,21:58:05.59,-08:53:29.6,51,0.902,0.0,0.0,0.059,0.039,0.0,0.059,0.735,0.207,0,0,1,280013_3993,1.0
12105,9795,9795,587730816285671616,22:05:04.04,-09:01:26.8,29,0.931,0.0,0.0,0.034,0.034,0.0,0.034,0.888,0.076,0,1,0,280020_1944,0.999
12106,9797,9797,587726877807870108,22:05:38.76,-08:56:30.4,36,0.889,0.083,0.0,0.028,0.0,0.0,0.111,0.807,0.193,0,0,1,280020_3654,0.917
12107,9800,9800,587726877807804514,22:05:20.04,-08:53:07.9,38,0.816,0.026,0.0,0.053,0.105,0.0,0.079,0.7,0.177,0,1,0,280020_4751,0.974
12108,9809,9809,587730816285999321,22:08:11.35,-09:03:47.9,25,0.96,0.0,0.0,0.04,0.0,0.0,0.04,0.845,0.155,0,0,1,280023_1190,1.0
12109,9811,9811,587726877808066770,22:07:49.22,-08:59:24.1,29,0.931,0.0,0.034,0.034,0.0,0.0,0.069,0.876,0.124,0,0,1,280023_2643,0.965
12110,9816,9816,587726877808197886,22:08:55.67,-09:02:01.9,56,0.804,0.0,0.0,0.107,0.089,0.0,0.107,0.677,0.219,0,0,1,280024_1567,1.0
12111,9827,9827,587726877808525452,22:11:37.49,-09:03:30.6,20,0.95,0.0,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0,1,0,280026_1181,1.0
12112,9835,9835,587726877808591090,22:12:31.62,-09:00:37.4,25,0.96,0.0,0.04,0.0,0.0,0.0,0.04,0.954,0.046,0,1,0,280027_2291,0.96
12113,9838,9838,587726877808591131,22:12:39.22,-08:59:48.5,55,0.909,0.018,0.0,0.036,0.0,0.036,0.055,0.839,0.121,0,0,1,280027_2579,0.981
12114,9842,9842,587730816823328992,22:12:44.19,-08:54:05.5,54,0.944,0.019,0.0,0.0,0.037,0.0,0.019,0.922,0.04,0,1,0,280027_4556,0.981
12115,9846,9846,587726877808722139,22:13:44.83,-09:03:38.0,28,0.857,0.0,0.036,0.036,0.071,0.0,0.071,0.854,0.075,0,1,0,280028_1099,0.964
12116,9849,9849,587730816823460114,22:13:26.01,-08:55:56.7,27,0.815,0.074,0.0,0.074,0.037,0.0,0.148,0.795,0.168,0,0,1,280028_3801,0.926
12117,9851,9851,587730816823460066,22:13:49.09,-08:54:02.6,29,0.862,0.0,0.034,0.069,0.034,0.0,0.103,0.75,0.211,0,0,1,280028_4369,0.965
12118,9852,9852,587730816823460019,22:13:34.04,-08:52:32.6,54,0.833,0.0,0.019,0.074,0.056,0.019,0.093,0.597,0.285,0,0,1,280028_5037,0.982
12119,9857,9857,587730816823525547,22:14:23.37,-08:56:16.8,49,0.816,0.0,0.0,0.082,0.102,0.0,0.082,0.517,0.287,0,0,1,280029_3572,1.0
12120,9865,9865,587726877808918674,22:15:47.80,-09:05:21.8,28,0.964,0.0,0.0,0.036,0.0,0.0,0.036,0.931,0.069,0,1,0,280030_659,1.0
12121,9872,9872,587726877809049898,22:16:57.80,-09:07:00.8,22,0.909,0.0,0.0,0.045,0.045,0.0,0.045,0.909,0.045,0,1,0,280032_114,0.999
12122,9879,9879,587730816823853207,22:17:22.04,-08:59:32.4,59,0.915,0.0,0.0,0.051,0.034,0.0,0.051,0.864,0.1,0,0,1,280032_2640,1.0
12123,9893,9893,587730816824180879,22:20:02.13,-08:58:55.6,30,0.9,0.033,0.033,0.0,0.033,0.0,0.067,0.9,0.067,0,1,0,280035_2610,0.933
12124,9896,9896,587730816824311978,22:21:29.79,-08:57:31.2,28,0.857,0.0,0.0,0.071,0.071,0.0,0.071,0.857,0.071,0,1,0,280036_2743,0.999
12125,9898,9898,587726878346445086,22:21:44.03,-08:54:51.1,50,0.86,0.0,0.0,0.14,0.0,0.0,0.14,0.86,0.14,0,1,0,280036_3527,1.0
12126,9899,9899,587726878346445039,22:21:26.57,-08:53:22.3,29,0.862,0.0,0.034,0.034,0.034,0.034,0.069,0.858,0.073,0,1,0,280036_3863,0.964
12127,9901,9901,587730816824311952,22:21:16.40,-09:03:54.0,26,0.923,0.0,0.0,0.0,0.038,0.038,0.0,0.923,0.0,0,1,0,280036_914,0.999
12128,9906,9906,587726878346510539,22:22:19.68,-08:56:07.2,28,0.964,0.0,0.0,0.0,0.036,0.0,0.0,0.964,0.0,0,1,0,280037_3336,1.0
12129,9909,9909,587730816824508593,22:23:26.27,-09:03:21.9,36,0.861,0.0,0.0,0.056,0.028,0.056,0.056,0.761,0.141,0,0,1,280038_1255,1.001
12130,9918,9918,587730816824508597,22:23:26.25,-09:05:43.5,26,0.885,0.0,0.038,0.038,0.038,0.0,0.077,0.702,0.243,0,0,1,280038_511,0.961
12131,9919,9919,587730816824508498,22:23:32.57,-09:04:37.9,39,0.974,0.026,0.0,0.0,0.0,0.0,0.026,0.974,0.026,0,1,0,280038_774,0.974
12132,9922,9922,587730816824639573,22:24:15.83,-09:06:19.8,64,0.844,0.0,0.0,0.094,0.062,0.0,0.094,0.651,0.261,0,0,1,280039_328,1.0
12133,9923,9923,587726878346772727,22:24:53.61,-08:56:23.9,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,280039_3351,1.0
12134,9933,9933,587730816824967454,22:27:43.57,-09:05:59.2,39,0.923,0.0,0.0,0.051,0.026,0.0,0.051,0.922,0.053,0,1,0,280042_436,1.0
12135,9939,9939,587726878347165785,22:28:36.67,-08:55:51.8,53,0.906,0.0,0.0,0.075,0.0,0.019,0.075,0.841,0.139,0,0,1,280043_3552,1.0
12136,9941,9941,587726878347165884,22:28:32.07,-08:53:56.7,28,0.821,0.071,0.036,0.036,0.036,0.0,0.143,0.821,0.143,0,0,1,280043_4110,0.893
12137,9945,9945,587726878347296959,22:29:33.79,-08:53:29.9,63,0.841,0.016,0.048,0.016,0.079,0.0,0.079,0.627,0.25,0,0,1,280044_4292,0.936
12138,9950,9950,587726878347362563,22:30:23.35,-08:58:06.2,57,0.877,0.0,0.035,0.018,0.07,0.0,0.053,0.873,0.057,0,0,1,280045_2843,0.965
12139,9951,9951,587726878347362557,22:30:13.17,-09:05:41.1,45,0.844,0.0,0.044,0.022,0.089,0.0,0.067,0.839,0.072,0,0,1,280045_542,0.955
12140,9955,9955,587726878347493569,22:31:14.99,-08:59:20.2,29,0.931,0.034,0.0,0.034,0.0,0.0,0.069,0.931,0.069,0,1,0,280046_2631,0.965
12141,9956,9956,587726878347493547,22:31:10.09,-08:58:28.4,38,0.816,0.0,0.026,0.0,0.158,0.0,0.026,0.816,0.026,0,1,0,280046_2908,0.974
12142,9966,9966,587730817362362567,22:32:44.93,-08:53:41.6,57,0.86,0.0,0.018,0.053,0.07,0.0,0.07,0.798,0.127,0,0,1,280047_4644,0.983
12143,9967,9967,587726878347690237,22:33:30.78,-08:59:07.6,33,0.879,0.0,0.03,0.0,0.091,0.0,0.03,0.868,0.041,0,1,0,280048_2697,0.97
12144,9968,9968,587730817362493512,22:33:49.66,-08:53:47.7,19,0.947,0.053,0.0,0.0,0.0,0.0,0.053,0.871,0.129,0,0,1,280048_4333,0.947
12145,9970,9970,587726878347886717,22:34:53.44,-08:59:39.7,30,0.867,0.033,0.067,0.033,0.0,0.0,0.133,0.56,0.44,1,0,0,280049_2310,0.9
12146,9972,9972,587730817362624653,22:34:51.01,-08:58:04.2,18,0.889,0.0,0.0,0.056,0.056,0.0,0.056,0.799,0.137,0,0,1,280049_2833,1.001
12147,9974,9974,587730817362624645,22:34:49.55,-08:54:42.9,28,0.821,0.0,0.0,0.071,0.107,0.0,0.071,0.536,0.259,0,0,1,280049_4038,0.999
12148,9979,9979,587730817362624685,22:35:05.92,-08:56:43.9,31,0.935,0.0,0.0,0.0,0.065,0.0,0.0,0.935,0.0,0,1,0,280050_3378,1.0
12149,9995,9995,587730817363280004,22:41:09.94,-08:57:57.6,27,0.815,0.0,0.037,0.037,0.074,0.037,0.074,0.671,0.188,0,0,1,280056_2906,0.963
12150,9996,9996,587730817363411086,22:42:23.88,-09:06:56.4,61,0.803,0.033,0.016,0.148,0.0,0.0,0.197,0.765,0.235,0,0,1,280057_106,0.951
12151,9998,9998,587730817363411072,22:42:14.81,-08:59:48.5,23,0.913,0.0,0.0,0.087,0.0,0.0,0.087,0.856,0.144,0,0,1,280057_2055,1.0
12152,9999,9999,587726878885609667,22:42:57.40,-08:52:55.6,30,0.833,0.067,0.067,0.0,0.033,0.0,0.133,0.672,0.287,0,0,1,280057_4246,0.866
12153,10001,10001,587726878885740715,22:43:59.58,-08:55:28.3,54,0.852,0.019,0.037,0.037,0.056,0.0,0.093,0.755,0.183,0,0,1,280058_3268,0.945
12154,10005,10005,587730817363738757,22:45:02.63,-09:06:51.5,31,0.871,0.032,0.065,0.0,0.032,0.0,0.097,0.842,0.125,0,1,0,280059_102,0.903
12155,10006,10006,587730817363673223,22:44:28.29,-09:03:11.3,34,0.824,0.0,0.029,0.088,0.059,0.0,0.118,0.397,0.457,0,0,1,280059_1322,0.971
12156,10007,10007,587730817363673234,22:44:32.83,-09:02:04.5,68,0.868,0.0,0.015,0.059,0.059,0.0,0.074,0.734,0.193,0,0,1,280059_1570,0.986
12157,10009,10009,587730817363673121,22:44:41.10,-09:00:42.5,38,0.974,0.0,0.0,0.026,0.0,0.0,0.026,0.973,0.027,0,1,0,280059_1967,1.0
12158,10022,10022,587726878886134054,22:47:54.50,-08:55:20.1,28,0.893,0.036,0.0,0.036,0.036,0.0,0.071,0.821,0.14,0,0,1,280062_3791,0.965
12159,10026,10026,587730817364066370,22:48:14.01,-09:02:30.4,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,280063_1432,1.0
12160,10035,10035,587726878886265152,22:49:18.96,-08:57:01.6,52,0.923,0.0,0.019,0.019,0.019,0.019,0.038,0.92,0.042,0,1,0,280064_3052,0.98
12161,10037,10037,587726878886330556,22:49:46.01,-08:55:10.3,32,0.906,0.031,0.0,0.062,0.0,0.0,0.094,0.81,0.19,0,0,1,280064_3609,0.968
12162,10045,10045,587726878886592569,22:52:03.00,-08:55:16.9,60,0.817,0.017,0.0,0.1,0.05,0.017,0.117,0.76,0.171,0,0,1,280066_3536,0.984
12163,10047,10047,587730817364394156,22:51:35.75,-09:05:27.3,36,0.944,0.0,0.0,0.056,0.0,0.0,0.056,0.873,0.127,0,0,1,280066_592,1.0
12164,10051,10051,587726878886723739,22:53:04.72,-08:59:07.8,41,0.805,0.0,0.049,0.098,0.049,0.0,0.146,0.779,0.172,0,0,1,280067_2287,0.952
12165,10052,10052,587726878886723753,22:53:09.83,-08:58:27.4,38,0.842,0.0,0.0,0.105,0.053,0.0,0.105,0.636,0.289,0,0,1,280067_2423,1.0
12166,10054,10054,587726878886723737,22:53:05.48,-08:53:39.8,36,0.833,0.028,0.028,0.056,0.056,0.0,0.111,0.761,0.18,0,0,1,280067_3992,0.945
12167,10056,10056,587726878886723775,22:53:25.79,-09:03:54.7,28,0.893,0.036,0.036,0.0,0.036,0.0,0.071,0.891,0.074,0,1,0,280068_393,0.929
12168,10060,10060,587730817901723765,22:55:46.96,-08:54:57.8,35,0.914,0.029,0.0,0.0,0.0,0.057,0.029,0.91,0.032,0,1,0,280070_3385,0.971
12169,10061,10061,587730817901789365,22:56:10.79,-08:54:00.5,62,0.887,0.016,0.016,0.081,0.0,0.0,0.113,0.758,0.242,0,0,1,280070_3757,0.968
12170,10074,10074,587726878887378987,22:59:14.76,-09:05:07.4,31,0.903,0.032,0.0,0.0,0.065,0.0,0.032,0.861,0.071,0,1,0,280073_629,0.968
