Unnamed: 0,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,dr8_id
21707,587726879946441236,20:44:59.50,-04:46:31.4,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,304267_3164
21746,587727215220425129,20:36:23.47,-04:37:07.5,38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,305694_123
21896,587725039020998805,12:25:49.63,-03:40:57.3,33,0.061,0.061,0.818,0.03,0.03,0.0,0.909,0.011,0.958,1,0,0,309518_4208
21908,587725039021392027,12:29:21.96,-03:41:42.8,65,0.092,0.0,0.815,0.062,0.0,0.031,0.877,0.027,0.94,1,0,0,309522_3339
21946,587725039023620272,12:49:58.70,-03:40:33.0,41,0.0,0.0,0.976,0.024,0.0,0.0,1.0,0.0,1.0,1,0,0,309542_4054
21982,587725039014379682,11:25:25.04,-03:36:02.5,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,310896_444
22019,587724648180482160,11:33:58.63,-03:29:45.9,27,0.0,0.0,0.963,0.037,0.0,0.0,1.0,0.0,1.0,1,0,0,310905_2627
22022,587724648180482173,11:34:02.50,-03:24:58.4,34,0.0,0.088,0.882,0.029,0.0,0.0,1.0,0.0,1.0,1,0,0,310905_4198
22063,587725039016017950,11:40:02.37,-03:35:06.3,36,0.0,0.028,0.972,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,310911_919
22109,587724648182186038,11:49:49.78,-03:31:03.6,40,0.0,0.05,0.85,0.1,0.0,0.0,1.0,0.0,1.0,1,0,0,310920_2216
22112,587724648182120632,11:49:32.33,-03:28:34.3,62,0.016,0.016,0.871,0.0,0.016,0.081,0.887,0.016,0.887,1,0,0,310920_2877
22169,587724648183234759,11:59:44.25,-03:23:56.5,30,0.0,0.033,0.9,0.0,0.0,0.067,0.933,0.0,0.933,1,0,0,310930_5263
22209,587724648184545401,12:11:27.86,-03:26:01.2,35,0.057,0.029,0.829,0.086,0.0,0.0,0.943,0.042,0.958,1,0,0,310942_4114
22231,587725039019950218,12:16:08.53,-03:34:12.5,63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,310947_1049
22266,587724648186118245,12:26:00.25,-03:27:55.1,61,0.082,0.016,0.82,0.082,0.0,0.0,0.918,0.082,0.918,1,0,0,310956_3388
22321,587725039022571691,12:40:06.43,-03:35:14.7,30,0.0,0.0,0.833,0.0,0.0,0.167,0.833,0.0,0.833,1,0,0,310971_924
22556,587729776364748938,13:25:04.77,-03:24:40.7,44,0.045,0.023,0.909,0.023,0.0,0.0,0.955,0.039,0.961,1,0,0,311015_4386
22602,587729776365666440,13:33:17.82,-03:25:03.0,32,0.031,0.0,0.844,0.125,0.0,0.0,0.969,0.022,0.978,1,0,0,311024_4245
22663,587729772071682184,13:46:13.22,-03:23:05.5,32,0.0,0.031,0.938,0.031,0.0,0.0,1.0,0.0,1.0,1,0,0,311037_5050
22676,587725039819489424,11:23:47.19,-03:09:09.2,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,312332_4122
22687,587725039551119504,11:24:17.66,-03:08:25.6,32,0.094,0.0,0.844,0.062,0.0,0.0,0.906,0.035,0.965,1,0,0,312333_4786
22705,587725039551840406,11:30:48.05,-03:11:36.4,58,0.017,0.017,0.966,0.0,0.0,0.0,0.983,0.005,0.995,1,0,0,312339_3912
22726,587725039552233654,11:34:25.90,-03:16:14.5,66,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,312343_2019
22805,587724648181989385,11:47:45.99,-03:19:11.7,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,312356_1338
22854,587725039554134185,11:51:56.57,-03:08:31.4,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,312360_4750
22919,587725039556165803,12:10:37.01,-03:13:59.1,56,0.018,0.054,0.839,0.089,0.0,0.0,0.982,0.011,0.989,1,0,0,312379_2529
22976,587725039557279917,12:20:33.28,-03:14:44.3,37,0.0,0.0,0.973,0.027,0.0,0.0,1.0,0.0,1.0,1,0,0,312389_2913
22983,587725039557411078,12:21:56.29,-03:14:53.8,29,0.069,0.0,0.862,0.034,0.0,0.034,0.897,0.009,0.954,1,0,0,312390_3034
22984,587725039557410957,12:21:26.62,-03:13:11.2,36,0.028,0.028,0.889,0.028,0.0,0.028,0.944,0.028,0.944,1,0,0,312390_3540
23003,587725039557935132,12:26:22.43,-03:12:40.7,35,0.057,0.0,0.886,0.029,0.0,0.029,0.914,0.008,0.963,1,0,0,312395_3381
23026,587725039558393976,12:30:27.96,-03:07:56.7,64,0.062,0.016,0.844,0.062,0.016,0.0,0.922,0.011,0.972,1,0,0,312399_4751
23035,587725039558787241,12:34:27.96,-03:16:10.9,36,0.0,0.0,0.944,0.056,0.0,0.0,1.0,0.0,1.0,1,0,0,312403_1830
23096,587725039560360184,12:48:45.69,-03:17:28.4,23,0.043,0.0,0.957,0.0,0.0,0.0,0.957,0.008,0.992,1,0,0,312417_1290
23098,587725039560425637,12:49:02.61,-03:09:45.2,34,0.029,0.0,0.941,0.0,0.0,0.029,0.941,0.014,0.956,1,0,0,312417_3697
23139,587725039561277607,12:57:00.59,-03:10:21.3,24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,312425_3959
23149,587725039561539800,12:59:14.08,-03:17:26.2,24,0.042,0.0,0.958,0.0,0.0,0.0,0.958,0.036,0.964,1,0,0,312428_1678
23184,587724648190181499,13:03:06.92,-03:18:46.9,53,0.019,0.0,0.906,0.038,0.0,0.038,0.943,0.009,0.953,1,0,0,312432_1227
23232,587725039562981562,13:12:48.48,-03:08:28.7,53,0.019,0.019,0.943,0.0,0.0,0.019,0.962,0.006,0.975,1,0,0,312441_5012
23249,587724648191819954,13:18:15.88,-03:18:13.0,21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,312447_1248
23332,587729772607111300,13:33:07.15,-03:09:01.1,36,0.056,0.028,0.917,0.0,0.0,0.0,0.944,0.017,0.983,1,0,0,312461_4964
23400,587729776367435990,13:49:54.60,-03:14:54.1,37,0.054,0.027,0.892,0.0,0.027,0.0,0.919,0.015,0.957,1,0,0,312478_2975
23588,587725039552364715,11:35:50.65,-03:05:44.5,29,0.0,0.0,0.966,0.0,0.0,0.034,0.966,0.0,0.966,1,0,0,313783_435
23589,587725039552299151,11:35:07.41,-03:05:18.7,30,0.033,0.0,0.933,0.033,0.0,0.0,0.967,0.033,0.967,1,0,0,313783_601
23598,587725039552430229,11:36:04.54,-03:06:05.1,37,0.027,0.0,0.892,0.081,0.0,0.0,0.973,0.027,0.973,1,0,0,313784_243
23654,587724648718598351,11:45:41.40,-02:57:21.3,47,0.0,0.021,0.957,0.021,0.0,0.0,1.0,0.0,1.0,1,0,0,313793_3420
23659,587724648718598371,11:45:44.26,-02:54:40.5,55,0.145,0.0,0.836,0.0,0.0,0.018,0.836,0.145,0.837,1,0,0,313793_4463
23750,587724648720040138,11:59:09.60,-02:55:43.6,52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,313807_4003
23790,587724648721285288,12:10:27.54,-02:59:07.2,61,0.066,0.0,0.885,0.016,0.033,0.0,0.902,0.039,0.928,1,0,0,313818_2570
23802,587724648721809548,12:14:51.60,-03:00:40.2,43,0.023,0.0,0.977,0.0,0.0,0.0,0.977,0.015,0.985,1,0,0,313822_2088
23867,587724648722989092,12:25:40.90,-02:57:02.7,32,0.0,0.0,0.969,0.031,0.0,0.0,1.0,0.0,1.0,1,0,0,313833_2938
23873,587724648723054727,12:26:19.04,-02:55:53.9,68,0.029,0.0,0.838,0.118,0.0,0.015,0.956,0.029,0.956,1,0,0,313834_3867
23980,587724648725610658,12:49:44.67,-02:58:26.5,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,313857_2658
24107,587725039563440143,13:16:50.18,-03:03:45.9,37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,313884_908
24110,587724648728625314,13:17:31.60,-02:54:10.4,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,313885_3628
24127,587724648729215102,13:22:35.69,-02:58:34.4,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,313890_2956
24187,587729776902340872,13:31:57.29,-02:56:23.0,62,0.016,0.0,0.984,0.0,0.0,0.0,0.984,0.012,0.988,1,0,0,313899_3384
24297,587729772609208525,13:52:25.38,-03:05:34.0,32,0.031,0.0,0.875,0.094,0.0,0.0,0.969,0.005,0.995,1,0,0,313920_567
24366,587729772610978075,14:08:42.05,-03:00:08.8,70,0.0,0.014,0.986,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,313936_2544
24417,587729970175017279,14:17:07.98,-02:54:12.4,64,0.125,0.0,0.844,0.016,0.016,0.0,0.859,0.125,0.859,1,0,0,313945_4131
24453,587729970176000306,14:26:19.08,-02:52:35.9,55,0.0,0.0,0.891,0.073,0.036,0.0,0.964,0.0,0.964,1,0,0,313954_4969
24567,587725040089235580,11:35:18.36,-02:46:26.6,33,0.0,0.03,0.909,0.03,0.03,0.0,0.97,0.0,0.97,1,0,0,315223_1823
24583,587725040089301061,11:36:13.99,-02:52:13.7,56,0.071,0.018,0.875,0.0,0.036,0.0,0.893,0.054,0.91,1,0,0,315224_44
24601,587725040089694299,11:39:28.13,-02:41:41.0,35,0.0,0.029,0.914,0.029,0.0,0.029,0.971,0.0,0.971,1,0,0,315227_3356
24608,587725040089759752,11:40:21.76,-02:42:12.5,35,0.029,0.029,0.943,0.0,0.0,0.0,0.971,0.025,0.975,1,0,0,315228_2950
24640,587725040090087485,11:43:05.05,-02:49:50.1,32,0.031,0.031,0.875,0.062,0.0,0.0,0.969,0.031,0.969,1,0,0,315231_822
24695,587725040090874047,11:50:20.54,-02:48:39.9,26,0.0,0.038,0.962,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,315238_975
24699,587724649256124521,11:51:56.16,-02:38:32.7,34,0.0,0.0,0.912,0.029,0.029,0.029,0.941,0.0,0.941,1,0,0,315239_4000
24737,587725040091660370,11:57:31.57,-02:47:54.4,32,0.031,0.031,0.812,0.125,0.0,0.0,0.969,0.006,0.994,1,0,0,315245_1415
24773,587725040092446735,12:04:47.20,-02:43:12.3,22,0.0,0.0,0.818,0.091,0.0,0.091,0.909,0.0,0.909,1,0,0,315252_2984
24790,587725040093102209,12:10:50.25,-02:47:13.3,58,0.052,0.017,0.862,0.017,0.0,0.052,0.897,0.011,0.935,1,0,0,315258_1720
24829,587724649259008185,12:18:16.64,-02:42:25.9,69,0.0,0.0,0.942,0.029,0.0,0.029,0.971,0.0,0.971,1,0,0,315266_3314
24854,587724649259532348,12:22:54.39,-02:40:08.9,73,0.0,0.041,0.932,0.014,0.0,0.014,0.986,0.0,0.986,1,0,0,315270_4129
24882,587725040095396049,12:31:57.43,-02:51:59.1,37,0.0,0.0,0.811,0.189,0.0,0.0,1.0,0.0,1.0,1,0,0,315279_111
24884,587725040095330473,12:31:17.38,-02:44:17.7,59,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,315279_2309
24901,587724649261301846,12:38:53.19,-02:41:24.3,60,0.05,0.0,0.917,0.017,0.0,0.017,0.933,0.023,0.96,1,0,0,315286_3276
24950,587725040097034432,12:47:07.13,-02:42:43.3,30,0.067,0.0,0.9,0.033,0.0,0.0,0.933,0.021,0.979,1,0,0,315295_3352
24970,587725040097493283,12:51:16.54,-02:43:02.5,28,0.036,0.036,0.857,0.071,0.0,0.0,0.964,0.008,0.992,1,0,0,315299_3346
25002,587725040098083033,12:56:42.58,-02:52:15.8,22,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,315304_41
25030,587725040098672788,13:01:52.61,-02:40:12.4,34,0.029,0.0,0.941,0.029,0.0,0.0,0.971,0.029,0.971,1,0,0,315309_4404
25065,587725040099328093,13:07:36.35,-02:49:12.6,33,0.0,0.03,0.939,0.03,0.0,0.0,1.0,0.0,1.0,1,0,0,315315_1135
25073,587725040099459212,13:08:56.38,-02:47:27.3,61,0.033,0.016,0.951,0.0,0.0,0.0,0.967,0.012,0.988,1,0,0,315316_1802
25176,587729773143654430,13:30:17.66,-02:47:29.1,33,0.0,0.03,0.97,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,315338_1717
25198,587729773143851215,13:32:09.46,-02:44:57.3,32,0.125,0.031,0.812,0.031,0.0,0.0,0.875,0.09,0.91,1,0,0,315340_2352
25229,587729773144375505,13:36:59.38,-02:44:10.2,42,0.024,0.024,0.929,0.024,0.0,0.0,0.976,0.01,0.99,1,0,0,315344_2498
25258,587729776903192708,13:39:21.59,-02:49:41.8,27,0.037,0.037,0.852,0.074,0.0,0.0,0.963,0.011,0.989,1,0,0,315347_857
25283,587729776903716986,13:44:00.26,-02:47:21.8,30,0.067,0.033,0.867,0.033,0.0,0.0,0.933,0.042,0.958,1,0,0,315352_1722
25334,587729776904896677,13:55:11.25,-02:45:18.0,36,0.083,0.0,0.889,0.0,0.0,0.028,0.889,0.038,0.933,1,0,0,315363_2219
25372,587729776905617441,14:01:26.66,-02:42:45.9,32,0.0,0.0,0.938,0.031,0.0,0.031,0.969,0.0,0.969,1,0,0,315369_3041
25421,587729776906993855,14:14:17.49,-02:38:53.6,26,0.077,0.038,0.885,0.0,0.0,0.0,0.923,0.018,0.982,1,0,0,315382_4316
25566,587729970177900754,14:43:17.62,-02:45:14.4,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,315411_3145
25579,587729970178162794,14:45:54.96,-02:45:31.2,30,0.067,0.0,0.933,0.0,0.0,0.0,0.933,0.065,0.935,1,0,0,315413_3010
25709,587724649253109901,11:24:01.04,-02:28:31.9,61,0.0,0.0,0.984,0.0,0.016,0.0,0.984,0.0,0.984,1,0,0,316652_2732
25711,587724649253109956,11:24:24.08,-02:26:16.9,23,0.087,0.0,0.87,0.043,0.0,0.0,0.913,0.048,0.952,1,0,0,316652_3451
25736,587725040625844391,11:33:25.41,-02:22:51.5,23,0.0,0.13,0.87,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,316661_3749
25771,587724649255207098,11:43:32.49,-02:35:47.3,57,0.123,0.0,0.877,0.0,0.0,0.0,0.877,0.02,0.98,1,0,0,316671_489
25808,587724649255665885,11:47:26.75,-02:36:59.2,53,0.019,0.0,0.981,0.0,0.0,0.0,0.981,0.007,0.993,1,0,0,316675_122
25881,587724649256910987,11:58:46.38,-02:29:44.4,29,0.138,0.0,0.828,0.034,0.0,0.0,0.862,0.022,0.978,1,0,0,316686_3073
25892,587724649257042114,12:00:14.62,-02:30:34.3,25,0.04,0.0,0.88,0.04,0.0,0.04,0.92,0.015,0.944,1,0,0,316688_2405
25946,587725040630366340,12:14:40.25,-02:26:54.2,70,0.0,0.014,0.957,0.014,0.0,0.014,0.986,0.0,0.986,1,0,0,316702_3275
25965,587725040630759592,12:18:10.31,-02:22:34.1,29,0.034,0.0,0.931,0.0,0.034,0.0,0.931,0.013,0.952,1,0,0,316706_6360
26055,587725040633315474,12:41:13.55,-02:25:54.1,49,0.061,0.0,0.878,0.061,0.0,0.0,0.939,0.013,0.987,1,0,0,316729_4080
26097,587725040634167548,12:49:23.00,-02:28:32.3,62,0.081,0.032,0.806,0.048,0.032,0.0,0.887,0.081,0.887,1,0,0,316737_2915
26098,587725040634232997,12:49:57.86,-02:23:55.7,29,0.034,0.0,0.897,0.034,0.0,0.034,0.931,0.022,0.943,1,0,0,316737_4563
26117,587725040634364147,12:51:21.70,-02:22:46.3,37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,316739_5364
26266,587724649265365063,13:16:24.93,-02:30:49.0,23,0.0,0.043,0.826,0.043,0.0,0.087,0.913,0.0,0.913,1,0,0,316764_2099
26275,587724649265692723,13:19:05.05,-02:30:55.1,24,0.0,0.083,0.833,0.083,0.0,0.0,1.0,0.0,1.0,1,0,0,316767_1837
26329,587729777439015140,13:30:03.62,-02:32:50.6,56,0.036,0.036,0.839,0.071,0.0,0.018,0.946,0.007,0.975,1,0,0,316778_1801
2,587727177912680543,00:00:39.86,-11:09:27.7,29,0.931,0.034,0.0,0.0,0.034,0.0,0.034,0.931,0.034,0,1,0,265944_4223
9,587727177913204910,00:05:47.07,-11:10:46.5,57,0.877,0.0,0.018,0.07,0.035,0.0,0.088,0.877,0.088,0,1,0,265949_3429
11,587727177913270351,00:06:18.00,-11:11:47.4,54,0.981,0.0,0.0,0.0,0.019,0.0,0.0,0.981,0.0,0,1,0,265950_3110
22,587727177913794628,00:10:49.70,-11:08:13.0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,265954_4175
23,587727177913860286,00:11:54.06,-11:13:58.1,32,0.906,0.0,0.0,0.031,0.062,0.0,0.031,0.844,0.086,0,0,1,265955_2449
27,587727177913860298,00:11:58.17,-11:11:20.0,52,0.923,0.0,0.019,0.038,0.019,0.0,0.058,0.865,0.114,0,0,1,265955_3354
35,587727177914056775,00:13:17.51,-11:11:43.2,29,0.828,0.0,0.0,0.034,0.138,0.0,0.034,0.73,0.101,0,0,1,265957_3278
39,587727177914187894,00:14:59.16,-11:10:32.9,54,0.907,0.0,0.0,0.056,0.019,0.019,0.056,0.681,0.25,0,0,1,265958_3921
45,587727177914581090,00:18:18.39,-11:13:18.2,39,0.923,0.0,0.026,0.051,0.0,0.0,0.077,0.91,0.09,0,1,0,265961_2521
48,587727177914646560,00:18:57.32,-11:14:25.3,36,0.861,0.0,0.028,0.056,0.056,0.0,0.083,0.624,0.284,0,0,1,265962_2180
53,587727177914712154,00:19:43.27,-11:10:17.5,50,0.88,0.0,0.02,0.0,0.1,0.0,0.02,0.799,0.076,0,0,1,265963_3565
61,587727177915236437,00:24:36.62,-11:14:38.8,34,0.853,0.029,0.0,0.059,0.059,0.0,0.088,0.829,0.112,0,1,0,265968_2332
64,587727177915301989,00:25:16.32,-11:07:44.4,53,0.925,0.0,0.038,0.038,0.0,0.0,0.075,0.888,0.112,0,0,1,265968_4723
65,587727177915367536,00:25:38.06,-11:15:10.2,31,0.935,0.032,0.0,0.0,0.032,0.0,0.032,0.921,0.046,0,1,0,265969_2014
67,587727177915564098,00:27:28.70,-11:12:06.2,61,0.836,0.0,0.016,0.049,0.098,0.0,0.066,0.742,0.146,0,0,1,265970_3116
70,587727177915629745,00:28:19.52,-11:12:30.5,58,0.931,0.0,0.0,0.034,0.034,0.0,0.034,0.906,0.059,0,1,0,265971_2926
75,587727177915695219,00:28:30.97,-11:09:34.8,46,0.935,0.0,0.022,0.0,0.043,0.0,0.022,0.935,0.022,0,1,0,265972_3884
76,587727177915826341,00:30:12.40,-11:10:15.9,22,0.864,0.0,0.045,0.091,0.0,0.0,0.136,0.633,0.367,0,0,1,265973_3756
79,587727177916088454,00:32:27.13,-11:14:24.3,48,0.833,0.0,0.0,0.042,0.125,0.0,0.042,0.722,0.121,0,0,1,265975_2716
80,587727177916088422,00:32:11.36,-11:12:08.2,32,0.844,0.031,0.031,0.062,0.0,0.031,0.125,0.658,0.301,0,0,1,265975_3532
82,587727177916022878,00:31:54.19,-11:07:31.2,51,0.843,0.039,0.0,0.059,0.059,0.0,0.098,0.787,0.152,0,0,1,265975_5003
85,587727177916219478,00:33:56.58,-11:13:44.2,40,0.875,0.025,0.05,0.0,0.05,0.0,0.075,0.851,0.099,0,1,0,265977_2762
86,587727177916350539,00:34:51.18,-11:10:18.6,53,0.849,0.0,0.019,0.038,0.094,0.0,0.057,0.647,0.201,0,0,1,265978_4052
99,587727177917202507,00:43:06.23,-11:08:25.2,33,0.879,0.0,0.0,0.061,0.061,0.0,0.061,0.877,0.062,0,1,0,265986_4119
120,587727177911828594,23:52:51.93,-11:08:55.4,69,0.942,0.0,0.0,0.029,0.014,0.014,0.029,0.931,0.04,0,1,0,267350_4165
131,587727177912221819,23:56:17.12,-11:10:52.6,62,0.919,0.016,0.0,0.0,0.048,0.016,0.016,0.917,0.018,0,1,0,267354_3587
135,587727177912352934,23:57:36.51,-11:08:24.0,40,0.825,0.0,0.0,0.075,0.1,0.0,0.075,0.825,0.075,0,1,0,267355_4580
137,587727177912549518,23:59:47.96,-11:10:57.0,38,0.868,0.0,0.026,0.105,0.0,0.0,0.132,0.589,0.411,0,0,1,267357_3668
155,587727177912942719,00:03:25.90,-11:02:49.7,30,0.867,0.0,0.0,0.1,0.033,0.0,0.1,0.742,0.219,0,0,1,267361_1518
158,587727177912942710,00:03:20.84,-11:06:13.2,34,0.853,0.0,0.0,0.059,0.088,0.0,0.059,0.804,0.104,0,0,1,267361_277
161,587727225153781926,00:04:45.62,-10:54:59.4,48,0.917,0.042,0.0,0.021,0.021,0.0,0.062,0.909,0.07,0,1,0,267362_3635
164,587727177913139329,00:05:13.88,-11:05:58.5,52,0.827,0.019,0.0,0.135,0.019,0.0,0.154,0.827,0.154,0,0,1,267363_426
168,587727177913270360,00:06:25.71,-11:04:53.7,51,0.941,0.0,0.0,0.039,0.02,0.0,0.039,0.927,0.053,0,1,0,267364_657
180,587727225154240627,00:09:20.77,-10:57:50.0,38,0.842,0.0,0.105,0.026,0.026,0.0,0.132,0.54,0.414,0,0,1,267367_3135
183,587727177913598007,00:09:18.86,-11:05:18.4,27,0.926,0.0,0.0,0.0,0.074,0.0,0.0,0.926,0.0,0,1,0,267367_765
184,587727225154371737,00:10:25.66,-11:02:13.4,26,0.808,0.0,0.0,0.077,0.077,0.038,0.077,0.758,0.122,0,0,1,267368_1772
189,587727225154437325,00:11:02.54,-10:56:02.3,32,0.875,0.031,0.0,0.031,0.062,0.0,0.062,0.715,0.198,0,0,1,267368_3972
192,587727225154502813,00:11:43.16,-10:56:47.9,61,0.934,0.0,0.0,0.016,0.049,0.0,0.016,0.905,0.043,0,1,0,267369_3394
193,587727225154568234,00:12:11.62,-10:55:41.3,61,0.852,0.016,0.0,0.098,0.033,0.0,0.115,0.852,0.115,0,1,0,267369_3649
194,587727225154568272,00:11:54.44,-10:54:08.3,69,0.841,0.0,0.014,0.058,0.087,0.0,0.072,0.841,0.072,0,1,0,267369_4237
195,587727225154502809,00:11:40.48,-10:52:55.3,26,0.846,0.0,0.0,0.038,0.115,0.0,0.038,0.81,0.071,0,0,1,267369_4601
197,587727177913925762,00:12:27.40,-11:04:29.9,32,0.906,0.0,0.0,0.0,0.094,0.0,0.0,0.906,0.0,0,1,0,267370_897
200,587727225154764905,00:14:00.57,-10:55:33.9,26,0.885,0.0,0.115,0.0,0.0,0.0,0.115,0.541,0.459,1,0,0,267371_3618
205,587727177914187904,00:15:02.04,-11:02:49.6,65,0.831,0.0,0.0,0.077,0.092,0.0,0.077,0.609,0.245,0,0,1,267372_1357
207,587727225154895992,00:15:01.04,-11:00:24.8,38,0.895,0.0,0.0,0.026,0.079,0.0,0.026,0.892,0.029,0,1,0,267372_1979
208,587727225154895971,00:14:56.57,-11:00:08.5,28,0.893,0.036,0.036,0.0,0.0,0.036,0.071,0.764,0.192,0,0,1,267372_2059
209,587727225154830458,00:14:48.48,-10:59:41.8,66,0.818,0.0,0.0,0.091,0.091,0.0,0.091,0.767,0.139,0,1,0,267372_2230
211,587727225154830440,00:14:38.53,-10:56:15.9,31,0.903,0.0,0.0,0.032,0.065,0.0,0.032,0.852,0.078,0,0,1,267372_3137
212,587727225154830411,00:14:22.47,-10:55:43.7,30,0.9,0.0,0.067,0.0,0.033,0.0,0.067,0.825,0.138,0,0,1,267372_3371
226,587727177914581084,00:18:17.39,-11:04:07.3,29,0.897,0.0,0.0,0.069,0.034,0.0,0.069,0.837,0.126,0,0,1,267375_992
228,587727225155289200,00:19:02.44,-10:59:50.7,23,0.957,0.0,0.0,0.043,0.0,0.0,0.043,0.906,0.094,0,0,1,267376_2249
237,587727177914843223,00:21:01.53,-11:03:19.7,36,0.861,0.0,0.0,0.083,0.056,0.0,0.083,0.861,0.083,0,1,0,267378_1053
238,587727225155485793,00:20:36.52,-11:00:00.1,48,0.896,0.021,0.0,0.021,0.062,0.0,0.042,0.874,0.063,0,0,1,267378_2029
241,587727225155616940,00:21:49.88,-10:54:54.7,35,0.829,0.0,0.0,0.029,0.143,0.0,0.029,0.828,0.029,0,1,0,267379_3776
249,587727177915367532,00:25:36.79,-11:03:40.6,28,0.857,0.0,0.0,0.107,0.036,0.0,0.107,0.645,0.303,0,0,1,267383_2573
253,587727225156206673,00:27:14.35,-11:01:36.7,32,0.875,0.0,0.0,0.031,0.094,0.0,0.031,0.875,0.031,0,1,0,267384_1997
254,587727177915433109,00:26:35.61,-11:06:43.1,34,0.882,0.0,0.0,0.088,0.029,0.0,0.088,0.653,0.299,0,0,1,267384_277
261,587727177915498570,00:26:51.69,-11:05:59.9,31,0.935,0.0,0.0,0.065,0.0,0.0,0.065,0.777,0.223,0,0,1,267384_496
267,587727177915564104,00:27:32.72,-11:07:10.4,30,0.933,0.0,0.033,0.033,0.0,0.0,0.067,0.799,0.201,0,0,1,267385_22
283,587727177916088439,00:32:14.47,-11:06:52.9,34,0.941,0.0,0.0,0.0,0.059,0.0,0.0,0.941,0.0,0,1,0,267389_225
284,587727225156731017,00:32:23.74,-10:56:48.9,27,0.815,0.0,0.037,0.111,0.037,0.0,0.148,0.626,0.327,0,0,1,267389_3184
286,587727225156731029,00:32:25.20,-10:54:36.7,34,0.941,0.0,0.0,0.029,0.029,0.0,0.029,0.941,0.029,0,1,0,267389_3877
287,587727225156665355,00:31:36.56,-10:53:17.5,33,0.97,0.0,0.0,0.03,0.0,0.0,0.03,0.97,0.03,0,1,0,267389_4332
289,587727225156796515,00:32:38.25,-11:01:57.3,62,0.839,0.0,0.0,0.081,0.081,0.0,0.081,0.728,0.178,0,0,1,267390_1549
297,587727225156993151,00:34:29.22,-11:01:05.5,58,0.828,0.0,0.017,0.069,0.086,0.0,0.086,0.823,0.091,0,0,1,267391_1817
302,587727177916416114,00:35:33.64,-11:03:16.8,29,0.862,0.0,0.0,0.069,0.069,0.0,0.069,0.846,0.085,0,1,0,267392_1494
307,587727225157124201,00:35:58.89,-10:57:50.7,28,0.964,0.0,0.0,0.0,0.0,0.036,0.0,0.964,0.0,0,1,0,267393_3155
310,587727225157124149,00:35:59.88,-10:56:00.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,267393_3679
328,587727225157714059,00:41:34.46,-10:53:10.7,58,0.862,0.0,0.0,0.086,0.052,0.0,0.086,0.862,0.086,0,0,1,267398_4115
336,587727177917268040,00:43:17.72,-11:01:01.6,40,0.875,0.0,0.0,0.1,0.025,0.0,0.1,0.717,0.251,0,0,1,267400_1901
339,587727225157910662,00:43:26.81,-10:54:21.9,58,0.948,0.017,0.0,0.034,0.0,0.0,0.052,0.928,0.072,0,1,0,267400_4231
355,587727225158369382,00:47:44.60,-10:58:06.1,56,0.857,0.0,0.018,0.054,0.071,0.0,0.071,0.669,0.226,0,0,1,267404_2320
359,587727177917661295,00:47:22.33,-11:03:53.9,22,0.818,0.045,0.0,0.045,0.091,0.0,0.091,0.818,0.091,0,0,1,267404_790
364,587727177917857865,00:48:44.64,-11:02:35.9,36,0.806,0.0,0.028,0.083,0.083,0.0,0.111,0.364,0.424,0,0,1,267405_1424
